%t            	w            	v            	u            	S           	mu
2.91000e-001	1.18771e+001	1.79046e+000	5.00000e+001	5.63352e+000	6.30000e-001
2.92000e-001	1.19150e+001	1.79663e+000	5.00000e+001	5.63182e+000	6.30000e-001
2.93000e-001	1.19528e+001	1.80281e+000	5.00000e+001	5.63011e+000	6.30000e-001
2.94000e-001	1.19907e+001	1.80898e+000	5.00000e+001	5.62840e+000	6.30000e-001
2.95000e-001	1.20285e+001	1.81516e+000	5.00000e+001	5.62670e+000	6.30000e-001
2.96000e-001	1.20663e+001	1.82133e+000	5.00000e+001	5.62500e+000	6.30000e-001
2.97000e-001	1.21041e+001	1.82750e+000	5.00000e+001	5.62330e+000	6.30000e-001
2.98000e-001	1.21419e+001	1.83368e+000	5.00000e+001	5.62160e+000	6.30000e-001
2.99000e-001	1.21796e+001	1.83985e+000	5.00000e+001	5.61990e+000	6.30000e-001
3.00000e-001	1.22174e+001	1.84603e+000	5.00000e+001	5.61820e+000	6.30000e-001
3.01000e-001	1.22551e+001	1.85220e+000	5.00000e+001	5.61650e+000	6.30000e-001
3.02000e-001	1.22928e+001	1.85837e+000	5.00000e+001	5.61480e+000	6.30000e-001
3.03000e-001	1.23305e+001	1.86455e+000	5.00000e+001	5.61311e+000	6.30000e-001
3.04000e-001	1.23681e+001	1.87072e+000	5.00000e+001	5.61142e+000	6.30000e-001
3.05000e-001	1.24058e+001	1.87690e+000	5.00000e+001	5.60972e+000	6.30000e-001
3.06000e-001	1.24434e+001	1.88307e+000	5.00000e+001	5.60803e+000	6.30000e-001
3.07000e-001	1.24810e+001	1.88924e+000	5.00000e+001	5.60634e+000	6.30000e-001
3.08000e-001	1.25186e+001	1.89542e+000	5.00000e+001	5.60465e+000	6.30000e-001
3.09000e-001	1.25561e+001	1.90159e+000	5.00000e+001	5.60296e+000	6.30000e-001
3.10000e-001	1.25937e+001	1.90777e+000	5.00000e+001	5.60128e+000	6.30000e-001
3.11000e-001	1.26312e+001	1.91394e+000	5.00000e+001	5.59959e+000	6.30000e-001
3.12000e-001	1.26687e+001	1.92011e+000	5.00000e+001	5.59791e+000	6.30000e-001
3.13000e-001	1.27062e+001	1.92629e+000	5.00000e+001	5.59622e+000	6.30000e-001
3.14000e-001	1.27437e+001	1.93246e+000	5.00000e+001	5.59454e+000	6.30000e-001
3.15000e-001	1.27812e+001	1.93864e+000	5.00000e+001	5.59286e+000	6.30000e-001
3.16000e-001	1.28186e+001	1.94481e+000	5.00000e+001	5.59118e+000	6.30000e-001
3.17000e-001	1.28560e+001	1.95098e+000	5.00000e+001	5.58950e+000	6.30000e-001
3.18000e-001	1.28934e+001	1.95716e+000	5.00000e+001	5.58782e+000	6.30000e-001
3.19000e-001	1.29308e+001	1.96333e+000	5.00000e+001	5.58614e+000	6.30000e-001
3.20000e-001	1.29681e+001	1.96951e+000	5.00000e+001	5.58446e+000	6.30000e-001
3.21000e-001	1.30055e+001	1.97568e+000	5.00000e+001	5.58279e+000	6.30000e-001
3.22000e-001	1.30428e+001	1.98185e+000	5.00000e+001	5.58111e+000	6.30000e-001
3.23000e-001	1.30801e+001	1.98803e+000	5.00000e+001	5.57944e+000	6.30000e-001
3.24000e-001	1.31174e+001	1.99420e+000	5.00000e+001	5.57777e+000	6.30000e-001
3.25000e-001	1.31547e+001	2.00038e+000	5.00000e+001	5.57609e+000	6.30000e-001
3.26000e-001	1.31919e+001	2.00655e+000	5.00000e+001	5.57442e+000	6.30000e-001
3.27000e-001	1.32291e+001	2.01272e+000	5.00000e+001	5.57275e+000	6.30000e-001
3.28000e-001	1.32664e+001	2.01890e+000	5.00000e+001	5.57109e+000	6.30000e-001
3.29000e-001	1.33035e+001	2.02507e+000	5.00000e+001	5.56942e+000	6.30000e-001
3.30000e-001	1.33407e+001	2.03125e+000	5.00000e+001	5.56775e+000	6.30000e-001
3.31000e-001	1.33779e+001	2.03742e+000	5.00000e+001	5.56609e+000	6.30000e-001
3.32000e-001	1.34150e+001	2.04359e+000	5.00000e+001	5.56442e+000	6.30000e-001
3.33000e-001	1.34521e+001	2.04977e+000	5.00000e+001	5.56276e+000	6.30000e-001
3.34000e-001	1.34892e+001	2.05594e+000	5.00000e+001	5.56109e+000	6.30000e-001
3.35000e-001	1.35263e+001	2.06212e+000	5.00000e+001	5.55943e+000	6.30000e-001
3.36000e-001	1.35634e+001	2.06829e+000	5.00000e+001	5.55777e+000	6.30000e-001
3.37000e-001	1.36004e+001	2.07446e+000	5.00000e+001	5.55611e+000	6.30000e-001
3.38000e-001	1.36374e+001	2.08064e+000	5.00000e+001	5.55445e+000	6.30000e-001
3.39000e-001	1.36745e+001	2.08681e+000	5.00000e+001	5.55279e+000	6.30000e-001
3.40000e-001	1.37114e+001	2.09299e+000	5.00000e+001	5.55114e+000	6.30000e-001
3.41000e-001	1.37484e+001	2.09916e+000	5.00000e+001	5.54948e+000	6.30000e-001
3.42000e-001	1.37854e+001	2.10533e+000	5.00000e+001	5.54783e+000	6.30000e-001
3.43000e-001	1.38223e+001	2.11151e+000	5.00000e+001	5.54617e+000	6.30000e-001
3.44000e-001	1.38592e+001	2.11768e+000	5.00000e+001	5.54452e+000	6.30000e-001
3.45000e-001	1.38961e+001	2.12386e+000	5.00000e+001	5.54287e+000	6.30000e-001
3.46000e-001	1.39330e+001	2.13003e+000	5.00000e+001	5.54121e+000	6.30000e-001
3.47000e-001	1.39698e+001	2.13620e+000	5.00000e+001	5.53956e+000	6.30000e-001
3.48000e-001	1.40067e+001	2.14238e+000	5.00000e+001	5.53791e+000	6.30000e-001
3.49000e-001	1.40435e+001	2.14855e+000	5.00000e+001	5.53627e+000	6.30000e-001
3.50000e-001	1.40803e+001	2.15473e+000	5.00000e+001	5.53462e+000	6.30000e-001
3.51000e-001	1.41171e+001	2.16090e+000	5.00000e+001	5.53297e+000	6.30000e-001
3.52000e-001	1.41539e+001	2.16707e+000	5.00000e+001	5.53133e+000	6.30000e-001
3.53000e-001	1.41906e+001	2.17325e+000	5.00000e+001	5.52968e+000	6.30000e-001
3.54000e-001	1.42274e+001	2.17942e+000	5.00000e+001	5.52804e+000	6.30000e-001
3.55000e-001	1.42641e+001	2.18560e+000	5.00000e+001	5.52639e+000	6.30000e-001
3.56000e-001	1.43008e+001	2.19177e+000	5.00000e+001	5.52475e+000	6.30000e-001
3.57000e-001	1.43374e+001	2.19794e+000	5.00000e+001	5.52311e+000	6.30000e-001
3.58000e-001	1.43741e+001	2.20412e+000	5.00000e+001	5.52147e+000	6.30000e-001
3.59000e-001	1.44107e+001	2.21029e+000	5.00000e+001	5.51983e+000	6.30000e-001
3.60000e-001	1.44473e+001	2.21647e+000	5.00000e+001	5.51819e+000	6.30000e-001
3.61000e-001	1.44840e+001	2.22264e+000	5.00000e+001	5.51655e+000	6.30000e-001
3.62000e-001	1.45205e+001	2.22881e+000	5.00000e+001	5.51491e+000	6.30000e-001
3.63000e-001	1.45571e+001	2.23499e+000	5.00000e+001	5.51328e+000	6.30000e-001
3.64000e-001	1.45936e+001	2.24116e+000	5.00000e+001	5.51164e+000	6.30000e-001
3.65000e-001	1.46302e+001	2.24734e+000	5.00000e+001	5.51001e+000	6.30000e-001
3.66000e-001	1.46667e+001	2.25351e+000	5.00000e+001	5.50837e+000	6.30000e-001
3.67000e-001	1.47032e+001	2.25968e+000	5.00000e+001	5.50674e+000	6.30000e-001
3.68000e-001	1.47397e+001	2.26586e+000	5.00000e+001	5.50511e+000	6.30000e-001
3.69000e-001	1.47761e+001	2.27203e+000	5.00000e+001	5.50348e+000	6.30000e-001
3.70000e-001	1.48126e+001	2.27821e+000	5.00000e+001	5.50185e+000	6.30000e-001
3.71000e-001	1.48490e+001	2.28438e+000	5.00000e+001	5.50022e+000	6.30000e-001
3.72000e-001	1.48854e+001	2.29056e+000	5.00000e+001	5.49859e+000	6.30000e-001
3.73000e-001	1.49218e+001	2.29673e+000	5.00000e+001	5.49696e+000	6.30000e-001
3.74000e-001	1.49581e+001	2.30290e+000	5.00000e+001	5.49533e+000	6.30000e-001
3.75000e-001	1.49945e+001	2.30908e+000	5.00000e+001	5.49371e+000	6.30000e-001
3.76000e-001	1.50308e+001	2.31525e+000	5.00000e+001	5.49208e+000	6.30000e-001
3.77000e-001	1.50671e+001	2.32143e+000	5.00000e+001	5.49046e+000	6.30000e-001
3.78000e-001	1.51034e+001	2.32760e+000	5.00000e+001	5.48883e+000	6.30000e-001
3.79000e-001	1.51397e+001	2.33377e+000	5.00000e+001	5.48721e+000	6.30000e-001
3.80000e-001	1.51759e+001	2.33995e+000	5.00000e+001	5.48559e+000	6.30000e-001
3.81000e-001	1.52122e+001	2.34612e+000	5.00000e+001	5.48397e+000	6.30000e-001
3.82000e-001	1.52484e+001	2.35230e+000	5.00000e+001	5.48234e+000	6.30000e-001
3.83000e-001	1.52846e+001	2.35847e+000	5.00000e+001	5.48072e+000	6.30000e-001
3.84000e-001	1.53208e+001	2.36464e+000	5.00000e+001	5.47911e+000	6.30000e-001
3.85000e-001	1.53569e+001	2.37082e+000	5.00000e+001	5.47749e+000	6.30000e-001
3.86000e-001	1.53931e+001	2.37699e+000	5.00000e+001	5.47587e+000	6.30000e-001
3.87000e-001	1.54292e+001	2.38317e+000	5.00000e+001	5.47425e+000	6.30000e-001
3.88000e-001	1.54653e+001	2.38934e+000	5.00000e+001	5.47264e+000	6.30000e-001
3.89000e-001	1.55014e+001	2.39551e+000	5.00000e+001	5.47102e+000	6.30000e-001
3.90000e-001	1.55375e+001	2.40169e+000	5.00000e+001	5.46941e+000	6.30000e-001
3.91000e-001	1.55736e+001	2.40786e+000	5.00000e+001	5.46780e+000	6.30000e-001
3.92000e-001	1.56096e+001	2.41404e+000	5.00000e+001	5.46618e+000	6.30000e-001
3.93000e-001	1.56456e+001	2.42021e+000	5.00000e+001	5.46457e+000	6.30000e-001
3.94000e-001	1.56816e+001	2.42638e+000	5.00000e+001	5.46296e+000	6.30000e-001
3.95000e-001	1.57176e+001	2.43256e+000	5.00000e+001	5.46135e+000	6.30000e-001
3.96000e-001	1.57536e+001	2.43873e+000	5.00000e+001	5.45974e+000	6.30000e-001
3.97000e-001	1.57895e+001	2.44491e+000	5.00000e+001	5.45813e+000	6.30000e-001
3.98000e-001	1.58254e+001	2.45108e+000	5.00000e+001	5.45652e+000	6.30000e-001
3.99000e-001	1.58614e+001	2.45725e+000	5.00000e+001	5.45492e+000	6.30000e-001
4.00000e-001	1.58973e+001	2.46343e+000	5.00000e+001	5.45331e+000	6.30000e-001
4.01000e-001	1.59331e+001	2.46960e+000	5.00000e+001	5.45170e+000	6.30000e-001
4.02000e-001	1.59690e+001	2.47578e+000	5.00000e+001	5.45010e+000	6.30000e-001
4.03000e-001	1.60048e+001	2.48195e+000	5.00000e+001	5.44849e+000	6.30000e-001
4.04000e-001	1.60407e+001	2.48812e+000	5.00000e+001	5.44689e+000	6.30000e-001
4.05000e-001	1.60765e+001	2.49430e+000	5.00000e+001	5.44529e+000	6.30000e-001
4.06000e-001	1.61123e+001	2.50047e+000	5.00000e+001	5.44369e+000	6.30000e-001
4.07000e-001	1.61480e+001	2.50665e+000	5.00000e+001	5.44209e+000	6.30000e-001
4.08000e-001	1.61838e+001	2.51282e+000	5.00000e+001	5.44049e+000	6.30000e-001
4.09000e-001	1.62195e+001	2.51899e+000	5.00000e+001	5.43889e+000	6.30000e-001
4.10000e-001	1.62552e+001	2.52517e+000	5.00000e+001	5.43729e+000	6.30000e-001
4.11000e-001	1.62909e+001	2.53134e+000	5.00000e+001	5.43569e+000	6.30000e-001
4.12000e-001	1.63266e+001	2.53752e+000	5.00000e+001	5.43409e+000	6.30000e-001
4.13000e-001	1.63623e+001	2.54369e+000	5.00000e+001	5.43249e+000	6.30000e-001
4.14000e-001	1.63979e+001	2.54986e+000	5.00000e+001	5.43090e+000	6.30000e-001
4.15000e-001	1.64335e+001	2.55604e+000	5.00000e+001	5.42930e+000	6.30000e-001
4.16000e-001	1.64691e+001	2.56221e+000	5.00000e+001	5.42771e+000	6.30000e-001
4.17000e-001	1.65047e+001	2.56839e+000	5.00000e+001	5.42612e+000	6.30000e-001
4.18000e-001	1.65403e+001	2.57456e+000	5.00000e+001	5.42452e+000	6.30000e-001
4.19000e-001	1.65759e+001	2.58073e+000	5.00000e+001	5.42293e+000	6.30000e-001
4.20000e-001	1.66114e+001	2.58691e+000	5.00000e+001	5.42134e+000	6.30000e-001
4.21000e-001	1.66469e+001	2.59308e+000	5.00000e+001	5.41975e+000	6.30000e-001
4.22000e-001	1.66824e+001	2.59926e+000	5.00000e+001	5.41816e+000	6.30000e-001
4.23000e-001	1.67179e+001	2.60543e+000	5.00000e+001	5.41657e+000	6.30000e-001
4.24000e-001	1.67534e+001	2.61160e+000	5.00000e+001	5.41498e+000	6.30000e-001
4.25000e-001	1.67888e+001	2.61778e+000	5.00000e+001	5.41339e+000	6.30000e-001
4.26000e-001	1.68243e+001	2.62395e+000	5.00000e+001	5.41180e+000	6.30000e-001
4.27000e-001	1.68597e+001	2.63013e+000	5.00000e+001	5.41022e+000	6.30000e-001
4.28000e-001	1.68951e+001	2.63630e+000	5.00000e+001	5.40863e+000	6.30000e-001
4.29000e-001	1.69305e+001	2.64247e+000	5.00000e+001	5.40705e+000	6.30000e-001
4.30000e-001	1.69658e+001	2.64865e+000	5.00000e+001	5.40546e+000	6.30000e-001
4.31000e-001	1.70012e+001	2.65482e+000	5.00000e+001	5.40388e+000	6.30000e-001
4.32000e-001	1.70365e+001	2.66100e+000	5.00000e+001	5.40230e+000	6.30000e-001
4.33000e-001	1.70718e+001	2.66717e+000	5.00000e+001	5.40071e+000	6.30000e-001
4.34000e-001	1.71071e+001	2.67334e+000	5.00000e+001	5.39913e+000	6.30000e-001
4.35000e-001	1.71424e+001	2.67952e+000	5.00000e+001	5.39755e+000	6.30000e-001
4.36000e-001	1.71776e+001	2.68569e+000	5.00000e+001	5.39597e+000	6.30000e-001
4.37000e-001	1.72128e+001	2.69187e+000	5.00000e+001	5.39439e+000	6.30000e-001
4.38000e-001	1.72481e+001	2.69804e+000	5.00000e+001	5.39281e+000	6.30000e-001
4.39000e-001	1.72833e+001	2.70421e+000	5.00000e+001	5.39124e+000	6.30000e-001
4.40000e-001	1.73184e+001	2.71039e+000	5.00000e+001	5.38966e+000	6.30000e-001
4.41000e-001	1.73536e+001	2.71656e+000	5.00000e+001	5.38808e+000	6.30000e-001
4.42000e-001	1.73888e+001	2.72274e+000	5.00000e+001	5.38651e+000	6.30000e-001
4.43000e-001	1.74239e+001	2.72891e+000	5.00000e+001	5.38493e+000	6.30000e-001
4.44000e-001	1.74590e+001	2.73508e+000	5.00000e+001	5.38336e+000	6.30000e-001
4.45000e-001	1.74941e+001	2.74126e+000	5.00000e+001	5.38178e+000	6.30000e-001
4.46000e-001	1.75292e+001	2.74743e+000	5.00000e+001	5.38021e+000	6.30000e-001
4.47000e-001	1.75642e+001	2.75361e+000	5.00000e+001	5.37864e+000	6.30000e-001
4.48000e-001	1.75993e+001	2.75978e+000	5.00000e+001	5.37706e+000	6.30000e-001
4.49000e-001	1.76343e+001	2.76595e+000	5.00000e+001	5.37549e+000	6.30000e-001
4.50000e-001	1.76693e+001	2.77213e+000	5.00000e+001	5.37392e+000	6.30000e-001
4.51000e-001	1.77043e+001	2.77830e+000	5.00000e+001	5.37235e+000	6.30000e-001
4.52000e-001	1.77393e+001	2.78448e+000	5.00000e+001	5.37078e+000	6.30000e-001
4.53000e-001	1.77742e+001	2.79065e+000	5.00000e+001	5.36922e+000	6.30000e-001
4.54000e-001	1.78092e+001	2.79682e+000	5.00000e+001	5.36765e+000	6.30000e-001
4.55000e-001	1.78441e+001	2.80300e+000	5.00000e+001	5.36608e+000	6.30000e-001
4.56000e-001	1.78790e+001	2.80917e+000	5.00000e+001	5.36451e+000	6.30000e-001
4.57000e-001	1.79139e+001	2.81535e+000	5.00000e+001	5.36295e+000	6.30000e-001
4.58000e-001	1.79488e+001	2.82152e+000	5.00000e+001	5.36138e+000	6.30000e-001
4.59000e-001	1.79836e+001	2.82769e+000	5.00000e+001	5.35982e+000	6.30000e-001
4.60000e-001	1.80185e+001	2.83387e+000	5.00000e+001	5.35826e+000	6.30000e-001
4.61000e-001	1.80533e+001	2.84004e+000	5.00000e+001	5.35669e+000	6.30000e-001
4.62000e-001	1.80881e+001	2.84622e+000	5.00000e+001	5.35513e+000	6.30000e-001
4.63000e-001	1.81229e+001	2.85239e+000	5.00000e+001	5.35357e+000	6.30000e-001
4.64000e-001	1.81576e+001	2.85856e+000	5.00000e+001	5.35201e+000	6.30000e-001
4.65000e-001	1.81924e+001	2.86474e+000	5.00000e+001	5.35045e+000	6.30000e-001
4.66000e-001	1.82271e+001	2.87091e+000	5.00000e+001	5.34889e+000	6.30000e-001
4.67000e-001	1.82618e+001	2.87709e+000	5.00000e+001	5.34733e+000	6.30000e-001
4.68000e-001	1.82965e+001	2.88326e+000	5.00000e+001	5.34577e+000	6.30000e-001
4.69000e-001	1.83312e+001	2.88943e+000	5.00000e+001	5.34421e+000	6.30000e-001
4.70000e-001	1.83658e+001	2.89561e+000	5.00000e+001	5.34266e+000	6.30000e-001
4.71000e-001	1.84005e+001	2.90178e+000	5.00000e+001	5.34110e+000	6.30000e-001
4.72000e-001	1.84351e+001	2.90796e+000	5.00000e+001	5.33954e+000	6.30000e-001
4.73000e-001	1.84697e+001	2.91413e+000	5.00000e+001	5.33799e+000	6.30000e-001
4.74000e-001	1.85043e+001	2.92030e+000	5.00000e+001	5.33643e+000	6.30000e-001
4.75000e-001	1.85389e+001	2.92648e+000	5.00000e+001	5.33488e+000	6.30000e-001
4.76000e-001	1.85734e+001	2.93265e+000	5.00000e+001	5.33333e+000	6.30000e-001
4.77000e-001	1.86080e+001	2.93883e+000	5.00000e+001	5.33177e+000	6.30000e-001
4.78000e-001	1.86425e+001	2.94500e+000	5.00000e+001	5.33022e+000	6.30000e-001
4.79000e-001	1.86770e+001	2.95117e+000	5.00000e+001	5.32867e+000	6.30000e-001
4.80000e-001	1.87115e+001	2.95735e+000	5.00000e+001	5.32712e+000	6.30000e-001
4.81000e-001	1.87460e+001	2.96352e+000	5.00000e+001	5.32557e+000	6.30000e-001
4.82000e-001	1.87804e+001	2.96970e+000	5.00000e+001	5.32402e+000	6.30000e-001
4.83000e-001	1.88148e+001	2.97587e+000	5.00000e+001	5.32247e+000	6.30000e-001
4.84000e-001	1.88493e+001	2.98204e+000	5.00000e+001	5.32092e+000	6.30000e-001
4.85000e-001	1.88837e+001	2.98822e+000	5.00000e+001	5.31938e+000	6.30000e-001
4.86000e-001	1.89181e+001	2.99439e+000	5.00000e+001	5.31783e+000	6.30000e-001
4.87000e-001	1.89524e+001	3.00057e+000	5.00000e+001	5.31628e+000	6.30000e-001
4.88000e-001	1.89868e+001	3.00674e+000	5.00000e+001	5.31474e+000	6.30000e-001
4.89000e-001	1.90211e+001	3.01291e+000	5.00000e+001	5.31319e+000	6.30000e-001
4.90000e-001	1.90554e+001	3.01909e+000	5.00000e+001	5.31165e+000	6.30000e-001
4.91000e-001	1.90897e+001	3.02526e+000	5.00000e+001	5.31011e+000	6.30000e-001
4.92000e-001	1.91240e+001	3.03144e+000	5.00000e+001	5.30856e+000	6.30000e-001
4.93000e-001	1.91583e+001	3.03761e+000	5.00000e+001	5.30702e+000	6.30000e-001
4.94000e-001	1.91925e+001	3.04378e+000	5.00000e+001	5.30548e+000	6.30000e-001
4.95000e-001	1.92267e+001	3.04996e+000	5.00000e+001	5.30394e+000	6.30000e-001
4.96000e-001	1.92610e+001	3.05613e+000	5.00000e+001	5.30240e+000	6.30000e-001
4.97000e-001	1.92951e+001	3.06231e+000	5.00000e+001	5.30086e+000	6.30000e-001
4.98000e-001	1.93293e+001	3.06848e+000	5.00000e+001	5.29932e+000	6.30000e-001
4.99000e-001	1.93635e+001	3.07465e+000	5.00000e+001	5.29778e+000	6.30000e-001
5.00000e-001	1.93976e+001	3.08083e+000	5.00000e+001	5.29624e+000	6.30000e-001
5.01000e-001	1.94318e+001	3.08700e+000	5.00000e+001	5.29470e+000	6.30000e-001
5.02000e-001	1.94659e+001	3.09318e+000	5.00000e+001	5.29317e+000	6.30000e-001
5.03000e-001	1.95000e+001	3.09935e+000	5.00000e+001	5.29163e+000	6.30000e-001
5.04000e-001	1.95340e+001	3.10552e+000	5.00000e+001	5.29010e+000	6.30000e-001
5.05000e-001	1.95681e+001	3.11170e+000	5.00000e+001	5.28856e+000	6.30000e-001
5.06000e-001	1.96021e+001	3.11787e+000	5.00000e+001	5.28703e+000	6.30000e-001
5.07000e-001	1.96362e+001	3.12405e+000	5.00000e+001	5.28549e+000	6.30000e-001
5.08000e-001	1.96702e+001	3.13022e+000	5.00000e+001	5.28396e+000	6.30000e-001
5.09000e-001	1.97042e+001	3.13639e+000	5.00000e+001	5.28243e+000	6.30000e-001
5.10000e-001	1.97381e+001	3.14257e+000	5.00000e+001	5.28090e+000	6.30000e-001
5.11000e-001	1.97721e+001	3.14874e+000	5.00000e+001	5.27936e+000	6.30000e-001
5.12000e-001	1.98060e+001	3.15492e+000	5.00000e+001	5.27783e+000	6.30000e-001
5.13000e-001	1.98400e+001	3.16109e+000	5.00000e+001	5.27630e+000	6.30000e-001
5.14000e-001	1.98739e+001	3.16726e+000	5.00000e+001	5.27477e+000	6.30000e-001
5.15000e-001	1.99078e+001	3.17344e+000	5.00000e+001	5.27325e+000	6.30000e-001
5.16000e-001	1.99416e+001	3.17961e+000	5.00000e+001	5.27172e+000	6.30000e-001
5.17000e-001	1.99755e+001	3.18579e+000	5.00000e+001	5.27019e+000	6.30000e-001
5.18000e-001	2.00093e+001	3.19196e+000	5.00000e+001	5.26866e+000	6.30000e-001
5.19000e-001	2.00431e+001	3.19813e+000	5.00000e+001	5.26714e+000	6.30000e-001
5.20000e-001	2.00769e+001	3.20431e+000	5.00000e+001	5.26561e+000	6.30000e-001
5.21000e-001	2.01107e+001	3.21048e+000	5.00000e+001	5.26409e+000	6.30000e-001
5.22000e-001	2.01445e+001	3.21666e+000	5.00000e+001	5.26256e+000	6.30000e-001
5.23000e-001	2.01783e+001	3.22283e+000	5.00000e+001	5.26104e+000	6.30000e-001
5.24000e-001	2.02120e+001	3.22900e+000	5.00000e+001	5.25951e+000	6.30000e-001
5.25000e-001	2.02457e+001	3.23518e+000	5.00000e+001	5.25799e+000	6.30000e-001
5.26000e-001	2.02794e+001	3.24135e+000	5.00000e+001	5.25647e+000	6.30000e-001
5.27000e-001	2.03131e+001	3.24753e+000	5.00000e+001	5.25495e+000	6.30000e-001
5.28000e-001	2.03468e+001	3.25370e+000	5.00000e+001	5.25343e+000	6.30000e-001
5.29000e-001	2.03804e+001	3.25987e+000	5.00000e+001	5.25191e+000	6.30000e-001
5.30000e-001	2.04141e+001	3.26605e+000	5.00000e+001	5.25039e+000	6.30000e-001
5.31000e-001	2.04477e+001	3.27222e+000	5.00000e+001	5.24887e+000	6.30000e-001
5.32000e-001	2.04813e+001	3.27840e+000	5.00000e+001	5.24735e+000	6.30000e-001
5.33000e-001	2.05149e+001	3.28457e+000	5.00000e+001	5.24583e+000	6.30000e-001
5.34000e-001	2.05484e+001	3.29074e+000	5.00000e+001	5.24431e+000	6.30000e-001
5.35000e-001	2.05820e+001	3.29692e+000	5.00000e+001	5.24280e+000	6.30000e-001
5.36000e-001	2.06155e+001	3.30309e+000	5.00000e+001	5.24128e+000	6.30000e-001
5.37000e-001	2.06490e+001	3.30927e+000	5.00000e+001	5.23976e+000	6.30000e-001
5.38000e-001	2.06825e+001	3.31544e+000	5.00000e+001	5.23825e+000	6.30000e-001
5.39000e-001	2.07160e+001	3.32161e+000	5.00000e+001	5.23674e+000	6.30000e-001
5.40000e-001	2.07495e+001	3.32779e+000	5.00000e+001	5.23522e+000	6.30000e-001
5.41000e-001	2.07829e+001	3.33396e+000	5.00000e+001	5.23371e+000	6.30000e-001
5.42000e-001	2.08164e+001	3.34014e+000	5.00000e+001	5.23220e+000	6.30000e-001
5.43000e-001	2.08498e+001	3.34631e+000	5.00000e+001	5.23068e+000	6.30000e-001
5.44000e-001	2.08832e+001	3.35248e+000	5.00000e+001	5.22917e+000	6.30000e-001
5.45000e-001	2.09166e+001	3.35866e+000	5.00000e+001	5.22766e+000	6.30000e-001
5.46000e-001	2.09499e+001	3.36483e+000	5.00000e+001	5.22615e+000	6.30000e-001
5.47000e-001	2.09833e+001	3.37101e+000	5.00000e+001	5.22464e+000	6.30000e-001
5.48000e-001	2.10166e+001	3.37718e+000	5.00000e+001	5.22313e+000	6.30000e-001
5.49000e-001	2.10500e+001	3.38335e+000	5.00000e+001	5.22162e+000	6.30000e-001
5.50000e-001	2.10833e+001	3.38953e+000	5.00000e+001	5.22012e+000	6.30000e-001
5.51000e-001	2.11165e+001	3.39570e+000	5.00000e+001	5.21861e+000	6.30000e-001
5.52000e-001	2.11498e+001	3.40188e+000	5.00000e+001	5.21710e+000	6.30000e-001
5.53000e-001	2.11831e+001	3.40805e+000	5.00000e+001	5.21560e+000	6.30000e-001
5.54000e-001	2.12163e+001	3.41422e+000	5.00000e+001	5.21409e+000	6.30000e-001
5.55000e-001	2.12495e+001	3.42040e+000	5.00000e+001	5.21258e+000	6.30000e-001
5.56000e-001	2.12827e+001	3.42657e+000	5.00000e+001	5.21108e+000	6.30000e-001
5.57000e-001	2.13159e+001	3.43275e+000	5.00000e+001	5.20958e+000	6.30000e-001
5.58000e-001	2.13491e+001	3.43892e+000	5.00000e+001	5.20807e+000	6.30000e-001
5.59000e-001	2.13822e+001	3.44509e+000	5.00000e+001	5.20657e+000	6.30000e-001
5.60000e-001	2.14153e+001	3.45127e+000	5.00000e+001	5.20507e+000	6.30000e-001
5.61000e-001	2.14485e+001	3.45744e+000	5.00000e+001	5.20357e+000	6.30000e-001
5.62000e-001	2.14816e+001	3.46362e+000	5.00000e+001	5.20207e+000	6.30000e-001
5.63000e-001	2.15147e+001	3.46979e+000	5.00000e+001	5.20056e+000	6.30000e-001
5.64000e-001	2.15477e+001	3.47596e+000	5.00000e+001	5.19906e+000	6.30000e-001
5.65000e-001	2.15808e+001	3.48214e+000	5.00000e+001	5.19757e+000	6.30000e-001
5.66000e-001	2.16138e+001	3.48831e+000	5.00000e+001	5.19607e+000	6.30000e-001
5.67000e-001	2.16468e+001	3.49449e+000	5.00000e+001	5.19457e+000	6.30000e-001
5.68000e-001	2.16798e+001	3.50066e+000	5.00000e+001	5.19307e+000	6.30000e-001
5.69000e-001	2.17128e+001	3.50683e+000	5.00000e+001	5.19157e+000	6.30000e-001
5.70000e-001	2.17458e+001	3.51301e+000	5.00000e+001	5.19008e+000	6.30000e-001
5.71000e-001	2.17787e+001	3.51918e+000	5.00000e+001	5.18858e+000	6.30000e-001
5.72000e-001	2.18117e+001	3.52536e+000	5.00000e+001	5.18709e+000	6.30000e-001
5.73000e-001	2.18446e+001	3.53153e+000	5.00000e+001	5.18559e+000	6.30000e-001
5.74000e-001	2.18775e+001	3.53770e+000	5.00000e+001	5.18410e+000	6.30000e-001
5.75000e-001	2.19104e+001	3.54388e+000	5.00000e+001	5.18260e+000	6.30000e-001
5.76000e-001	2.19433e+001	3.55005e+000	5.00000e+001	5.18111e+000	6.30000e-001
